country,count,family_code,nr_of_family_members,lives_in_specific,lives_in,age,toothpaste,toothpaste_full_name,f_concentration,children_adult
Lithuania,1,10484,5,Alytus,Town,15,N/A,N/A,N/A,
Lithuania,1,10484,5,Alytus,Town,42,N/A,N/A,N/A,
Lithuania,1,10485,2,Alytus,Rural area,15,N/A,N/A,N/A,
Lithuania,1,10485,2,Alytus,Rural area,43,Opalescence,Opalescence,1100,
Lithuania,1,10486,6,Alytus,Town,10,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10486,6,Alytus,Town,10,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10486,6,Alytus,Town,11,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10486,6,Alytus,Town,17,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10486,6,Alytus,Town,48,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10486,6,Alytus,Town,52,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10487,5,Alytus,Rural area,8,N/A,N/A,N/A,
Lithuania,1,10487,5,Alytus,Rural area,12,N/A,N/A,N/A,
Lithuania,1,10487,5,Alytus,Rural area,42,N/A,N/A,N/A,
Lithuania,1,10487,5,Alytus,Rural area,45,N/A,N/A,N/A,
Lithuania,1,10487,5,Alytus,Rural area,18,Nida,Nida jautrių dantų pasta su alavijų ekstraktu,1131,
Lithuania,1,10488,5,Alytus,Rural area,17,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10488,5,Alytus,Rural area,19,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10488,5,Alytus,Rural area,7,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10488,5,Alytus,Rural area,44,Ecodenta,Ecodenta triple force,0,
Lithuania,1,10488,5,Alytus,Rural area,44,Ecodenta,Ecodenta triple force,0,
Lithuania,1,10489,2,Alytus,Town,17,Aquafresh,Aquafresh Intensive White,1450,
Lithuania,1,10489,2,Alytus,Town,44,Aquafresh,Aquafresh Intensive White,1450,
Lithuania,1,10490,3,Alytus,Town,17,Parodontax,parodontax classic,0,
Lithuania,1,10490,3,Alytus,Town,47,Parodontax,parodontax classic,0,
Lithuania,1,10490,3,Alytus,Town,51,Parodontax,parodontax classic,0,
Lithuania,1,10491,5,Alytus,Town,8,Colgate,Colgate MAXIMUM cavity protection,1450,
Lithuania,1,10491,5,Alytus,Town,12,Colgate,Colgate MAXIMUM cavity protection,1450,
Lithuania,1,10491,5,Alytus,Town,17,Colgate,Colgate MAXIMUM cavity protection,1450,
Lithuania,1,10491,5,Alytus,Town,24,Lacalut,Lacalut fluor,1482,
Lithuania,1,10491,5,Alytus,Town,44,Lacalut,Lacalut fluor,1482,
Lithuania,1,10492,3,Alytus,Town,12,Colgate,Colgate Advanced white Charcoal,1450,
Lithuania,1,10492,3,Alytus,Town,17,Colgate,Colgate Advanced white Charcoal,1450,
Lithuania,1,10492,3,Alytus,Town,38,Colgate,Colgate Advanced white Charcoal,1450,
Lithuania,1,10493,4,Alytus,Town,17,Colgate,Colgate total ,1450,
Lithuania,1,10493,4,Alytus,Town,37,Colgate,Colgate total ,1450,
Lithuania,1,10493,4,Alytus,Town,40,Colgate,Colgate total ,1450,
Lithuania,1,10493,4,Alytus,Town,9,N/A,N/A,N/A,
Lithuania,1,10494,3,Alytus,Town,43,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10494,3,Alytus,Town,17,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10494,3,Alytus,Town,50,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10495,6,Alytus,Town,13,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10495,6,Alytus,Town,17,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10495,6,Alytus,Town,39,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10495,6,Alytus,Town,13,Lacalut,Lacalut aktiv,1360,
Lithuania,1,10495,6,Alytus,Town,17,Lacalut,Lacalut aktiv,1360,
Lithuania,1,10495,6,Alytus,Town,39,Lacalut,Lacalut aktiv,1360,
Lithuania,1,10496,8,Alytus,Town,17,Colgate,Colgate Sensation white Aktiv Kottle,0,
Lithuania,1,10496,8,Alytus,Town,21,Colgate,Colgate Sensation white Aktiv Kottle,0,
Lithuania,1,10496,8,Alytus,Town,38,Colgate,Colgate Sensation white Aktiv Kottle,0,
Lithuania,1,10496,8,Alytus,Town,44,Colgate,Colgate Sensation white Aktiv Kottle,0,
Lithuania,1,10496,8,Alytus,Town,17,Ecodenta,Ecodenta Juicy Fruit KIDS,1131,children
Lithuania,1,10496,8,Alytus,Town,21,Ecodenta,Ecodenta Juicy Fruit KIDS,1131,children
Lithuania,1,10496,8,Alytus,Town,38,Ecodenta,Ecodenta Juicy Fruit KIDS,1131,children
Lithuania,1,10496,8,Alytus,Town,44,Ecodenta,Ecodenta Juicy Fruit KIDS,1131,children
Lithuania,1,10497,3,Alytus,Town,17,Faberlic,Faberlic SENSITIVE,1450,
Lithuania,1,10497,3,Alytus,Town,45,Faberlic,Faberlic SENSITIVE,1450,
Lithuania,1,10497,3,Alytus,Town,46,Faberlic,Faberlic SENSITIVE,1450,
Lithuania,1,10498,2,Alytus,Town,17,Himalaya,Himalaya Dental Cream ,1450,
Lithuania,1,10498,2,Alytus,Town,58,Himalaya,Himalaya Dental Cream ,1450,
Lithuania,1,10499,3,Alytus,Town,17,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10499,3,Alytus,Town,50,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10499,3,Alytus,Town,51,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10500,4,Alytus,Town,9,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10500,4,Alytus,Town,17,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10500,4,Alytus,Town,39,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10500,4,Alytus,Town,41,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10501,3,Alytus,Town,41,Faberlic,Faberlic sila mineralov,,
Lithuania,1,10501,3,Alytus,Town,12,MArvita MedZahncreme Fresh Gel,MArvita MedZahncreme Fresh Gel,0,
Lithuania,1,10501,3,Alytus,Town,17,MArvita MedZahncreme Fresh Gel,MArvita MedZahncreme Fresh Gel,0,
Lithuania,1,10502,5,Alytus,Town,16,Colgate,Colgate Whitening,1450,
Lithuania,1,10502,5,Alytus,Town,36,Colgate,Colgate Whitening,1450,
Lithuania,1,10502,5,Alytus,Town,39,Colgate,Colgate Whitening,1450,
Lithuania,1,10502,5,Alytus,Town,9,Glister,Glister,950,
Lithuania,1,10502,5,Alytus,Town,9,Glister,Glister,950,
Lithuania,1,10503,5,Alytus,Town,9,Ecodenta,Ecodenta su 7 herrb extracts and Kalident,1131,
Lithuania,1,10503,5,Alytus,Town,12,Ecodenta,Ecodenta su 7 herrb extracts and Kalident,1131,
Lithuania,1,10503,5,Alytus,Town,17,Ecodenta,Ecodenta su 7 herrb extracts and Kalident,1131,
Lithuania,1,10503,5,Alytus,Town,18,Ecodenta,Ecodenta su 7 herrb extracts and Kalident,1131,
Lithuania,1,10503,5,Alytus,Town,51,Ecodenta,Ecodenta su 7 herrb extracts and Kalident,1131,
Lithuania,1,10504,8,Alytus,Town,,Elmex,Elmex Caries Protection ,1400,
Lithuania,1,10504,8,Alytus,Town,26,Elmex,Elmex Caries Protection ,1400,
Lithuania,1,10504,8,Alytus,Town,47,Elmex,Elmex Caries Protection ,1400,
Lithuania,1,10504,8,Alytus,Town,52,Elmex,Elmex Caries Protection ,1400,
Lithuania,1,10504,8,Alytus,Town,,Elmex,Elmex Sensitive ,1400,
Lithuania,1,10504,8,Alytus,Town,26,Elmex,Elmex Sensitive ,1400,
Lithuania,1,10504,8,Alytus,Town,47,Elmex,Elmex Sensitive ,1400,
Lithuania,1,10504,8,Alytus,Town,52,Elmex,Elmex Sensitive ,1400,
Lithuania,1,10505,5,Alytus,Town,6,Colgate,Colgate Natural Extracts,1000,
Lithuania,1,10505,5,Alytus,Town,16,Colgate,Colgate Natural Extracts,1000,
Lithuania,1,10505,5,Alytus,Town,18,Colgate,Colgate Natural Extracts,1000,
Lithuania,1,10505,5,Alytus,Town,44,Colgate,Colgate Natural Extracts,1000,
Lithuania,1,10505,5,Alytus,Town,46,Colgate,Colgate Natural Extracts,1000,
Lithuania,1,10506,4,Alytus,Town,18,Dentalux,Dentalux Active Charcoal,1450,
Lithuania,1,10506,4,Alytus,Town,22,N/A,N/A,N/A,
Lithuania,1,10506,4,Alytus,Town,49,N/A,N/A,N/A,
Lithuania,1,10506,4,Alytus,Town,50,N/A,N/A,N/A,
Lithuania,1,10507,6,Alytus,Town,13,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10507,6,Alytus,Town,41,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10507,6,Alytus,Town,48,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10507,6,Alytus,Town,65,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10507,6,Alytus,Town,17,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10507,6,Alytus,Town,8,N/A,N/A,N/A,
Lithuania,1,10508,3,Alytus,Town,18,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10508,3,Alytus,Town,43,N/A,N/A,N/A,
Lithuania,1,10508,3,Alytus,Town,44,N/A,N/A,N/A,
Lithuania,1,10509,3,Alytus,Town,18,Colgate,Colgate cool stripe,1450,
Lithuania,1,10509,3,Alytus,Town,49,Colgate,Colgate cool stripe,1450,
Lithuania,1,10509,3,Alytus,Town,51,Colgate,Colgate cool stripe,1450,
Lithuania,1,10510,6,Alytus,Rural area,,Aquafresh,Aquafresh activewhite,1450,
Lithuania,1,10510,6,Alytus,Rural area,,Aquafresh,Aquafresh activewhite,1450,
Lithuania,1,10510,6,Alytus,Rural area,36,Aquafresh,Aquafresh activewhite,1450,
Lithuania,1,10510,6,Alytus,Rural area,40,Aquafresh,Aquafresh activewhite,1450,
Lithuania,1,10510,6,Alytus,Rural area,81,Aquafresh,Aquafresh activewhite,1450,
Lithuania,1,10510,6,Alytus,Rural area,82,Aquafresh,Aquafresh activewhite,1450,
Lithuania,1,10511,5,Alytus,Town,10,Curasept,Curasept Biosmalto Junior,1450,children
Lithuania,1,10511,5,Alytus,Town,17,Curasept,Curasept Biosmalto Junior,1450,children
Lithuania,1,10511,5,Alytus,Town,36,Curasept,Curasept Biosmalto Junior,1450,children
Lithuania,1,10511,5,Alytus,Town,39,Curasept,Curasept Biosmalto Junior,1450,children
Lithuania,1,10511,5,Alytus,Town,4,Ecodenta,Ecodenta KAKE MAKE,498,
Lithuania,1,10512,4,Alytus,Town,17,Colgate,Colgate max white expert,1450,
Lithuania,1,10512,4,Alytus,Town,5,N/A,N/A,N/A,
Lithuania,1,10512,4,Alytus,Town,39,N/A,N/A,N/A,
Lithuania,1,10512,4,Alytus,Town,37,N/A,N/A,N/A,
Lithuania,1,10513,4,Alytus,Rural area,16,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10513,4,Alytus,Rural area,16,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10513,4,Alytus,Rural area,54,Signal,Signal White now,1450,
Lithuania,1,10513,4,Alytus,Rural area,56,Signal,Signal White now,1450,
Lithuania,1,10514,3,Alytus,Town,16,Glister,Glister,950,
Lithuania,1,10514,3,Alytus,Town,55,Glister,Glister,950,
Lithuania,1,10514,3,Alytus,Town,58,Glister,Glister,950,
Lithuania,1,10515,4,Alytus,Town,17,Parodontax,Parodontax Daily fluoride,1450,
Lithuania,1,10515,4,Alytus,Town,25,Parodontax,Parodontax Daily fluoride,1450,
Lithuania,1,10515,4,Alytus,Town,35,Parodontax,Parodontax Daily fluoride,1450,
Lithuania,1,10515,4,Alytus,Town,47,Parodontax,Parodontax Daily fluoride,1450,
Lithuania,1,10516,3,Alytus,Town,17,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10516,3,Alytus,Town,54,Lacalut,Lacalut fluor,1482,
Lithuania,1,10516,3,Alytus,Town,55,Lacalut,Lacalut fluor,1482,
Lithuania,1,10517,4,Alytus,Town,18,Lacalut,Lacalut fluor,1482,
Lithuania,1,10517,4,Alytus,Town,18,Lacalut,Lacalut fluor,1482,
Lithuania,1,10517,4,Alytus,Town,42,Lacalut,Lacalut fluor,1482,
Lithuania,1,10517,4,Alytus,Town,65,Lacalut,Lacalut fluor,1482,
Lithuania,1,10518,3,Alytus,Town,43,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10518,3,Alytus,Town,44,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10518,3,Alytus,Town,18,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10519,4,Alytus,Town,85,Colgate,Colgate total ,1450,
Lithuania,1,10519,4,Alytus,Town,80,Colgate,Colgate total ,1450,
Lithuania,1,10519,4,Alytus,Town,51,Ecodenta,Ecodenta apsauga nuo karieso,1448,
Lithuania,1,10519,4,Alytus,Town,18,Ecodenta,Ecodenta caries fighting,0,
Lithuania,1,10520,4,Alytus,Rural area,16,Colgate,Colgate Triple Action ,1500,
Lithuania,1,10520,4,Alytus,Rural area,41,Colgate,Colgate Triple Action ,1500,
Lithuania,1,10520,4,Alytus,Rural area,46,Colgate,Colgate Triple Action ,1500,
Lithuania,1,10520,4,Alytus,Rural area,80,Colgate,Colgate Triple Action ,1500,
Lithuania,1,10521,4,Alytus,Rural area,53,Colgate,Colgate total ,1450,
Lithuania,1,10521,4,Alytus,Rural area,17,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10521,4,Alytus,Rural area,47,Ecodenta,Ecodenta Briliant whitening,1448,
Lithuania,1,10521,4,Alytus,Rural area,84,Opalescence,Opalescence,1100,
Lithuania,1,10522,4,Alytus,Town,18,Curasept,Curasept Biosmalto Junior,1450,children
Lithuania,1,10522,4,Alytus,Town,21,Curasept,Curasept Biosmalto Junior,1450,children
Lithuania,1,10522,4,Alytus,Town,40,Curasept,Curasept Biosmalto Junior,1450,children
Lithuania,1,10522,4,Alytus,Town,45,Curasept,Curasept Biosmalto Junior,1450,children
Lithuania,1,10523,4,Alytus,Town,17,Parodontax,Parodontax extra fresh,1400,
Lithuania,1,10523,4,Alytus,Town,24,Parodontax,Parodontax extra fresh,1400,
Lithuania,1,10523,4,Alytus,Town,44,Parodontax,Parodontax extra fresh,1400,
Lithuania,1,10523,4,Alytus,Town,46,Parodontax,Parodontax extra fresh,1400,
Lithuania,1,10524,6,Alytus,Town,17,Biorepair,Biorepair,0,
Lithuania,1,10524,6,Alytus,Town,30,Biorepair,Biorepair,0,
Lithuania,1,10524,6,Alytus,Town,37,Biorepair,Biorepair,0,
Lithuania,1,10524,6,Alytus,Town,17,Malaleuca,Whitening tooth Polish Malaleuca,1450,
Lithuania,1,10524,6,Alytus,Town,30,Malaleuca,Whitening tooth Polish Malaleuca,1450,
Lithuania,1,10524,6,Alytus,Town,37,Malaleuca,Whitening tooth Polish Malaleuca,1450,
Lithuania,1,10525,3,Alytus,Town,18,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10525,3,Alytus,Town,36,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10525,3,Alytus,Town,47,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10526,4,Alytus,Rural area,48,Charcoal,Superdrug Sensitive whitening Chacoal Toothpaste,0,
Lithuania,1,10526,4,Alytus,Rural area,50,Charcoal,Superdrug Sensitive whitening Chacoal Toothpaste,0,
Lithuania,1,10526,4,Alytus,Rural area,15,Ecodenta,Ecodenta Sensitive whitening,1450,
Lithuania,1,10526,4,Alytus,Rural area,18,Ecodenta,Ecodenta Sensitive whitening,1450,
Lithuania,1,10527,3,Alytus,Town,18,Prima Fluor,Prima Fluor,1450,
Lithuania,1,10527,3,Alytus,Town,42,Prima Fluor,Prima Fluor,1450,
Lithuania,1,10527,3,Alytus,Town,45,Prima Fluor,Prima Fluor,1450,
Lithuania,1,10528,3,Alytus,Town,46,Colgate,Colgate Max White,1450,
Lithuania,1,10528,3,Alytus,Town,17,Ecodenta,Ecodenta black whitening,0,
Lithuania,1,10528,3,Alytus,Town,50,Ecodenta,Ecodenta certified organic whitening,0,
Lithuania,1,10529,5,Alytus,Town,49,Crest,Crest Anti cavity,1500,
Lithuania,1,10529,5,Alytus,Town,16,Lacalut,Lacalut fluor,1482,
Lithuania,1,10529,5,Alytus,Town,51,Lacalut,Lacalut fluor,1482,
Lithuania,1,10529,5,Alytus,Town,10,Organic people Zoom and white,Organic people Zoom and white,0,
Lithuania,1,10529,5,Alytus,Town,12,Organic people Zoom and white,Organic people Zoom and white,0,
Lithuania,1,10530,3,Alytus,Town,17,Himalaya,Himalaya Herbal Active White,1136,
Lithuania,1,10530,3,Alytus,Town,46,Himalaya,Himalaya Herbal Active White,1136,
Lithuania,1,10530,3,Alytus,Town,48,Himalaya,Himalaya Herbal Active White,1136,
Lithuania,1,10531,3,Alytus,Rural area,18,Aquafresh,Aquafresh Whitening,1450,
Lithuania,1,10531,3,Alytus,Rural area,53,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10531,3,Alytus,Rural area,59,Colgate,Colgate MaxFresh,1450,
Lithuania,1,10532,5,Alytus,Town,12,Colgate,Colgate cool stripe,1450,
Lithuania,1,10532,5,Alytus,Town,18,Colgate,Colgate cool stripe,1450,
Lithuania,1,10532,5,Alytus,Town,7,Elgydium,Elgydium Ice Age,1000,
Lithuania,1,10532,5,Alytus,Town,43,Elmex,Elmex sensitive professional,1450,
Lithuania,1,10532,5,Alytus,Town,46,Elmex,Elmex sensitive professional,1450,
Lithuania,1,10533,3,Alytus,Rural area,16,Aquafresh,Aquafresh all in one,1450,
Lithuania,1,10533,3,Alytus,Rural area,18,Aquafresh,Aquafresh all in one,1450,
Lithuania,1,10533,3,Alytus,Rural area,38,Aquafresh,Aquafresh all in one,1450,
Lithuania,1,10534,3,Utena,Rural area,8,Elmex,Elmex Junior,1400,children
Lithuania,1,10534,3,Utena,Rural area,44,Natural Oaceanic Peal,Natural Oaceanic Peal,0,
Lithuania,1,10534,3,Utena,Rural area,44,Natural Oaceanic Peal,Natural Oaceanic Peal,0,
Lithuania,1,10535,4,Utena,Town,5,N/A,N/A,N/A,
Lithuania,1,10535,4,Utena,Town,7,N/A,N/A,N/A,
Lithuania,1,10535,4,Utena,Town,34,Sensodyne,Sensodyne repair & protect,1450,
Lithuania,1,10535,4,Utena,Town,34,Sensodyne,Sensodyne repair & protect,1450,
Lithuania,1,10536,4,Utena,Town,38,Lacalut,Lacalut aktiv,1360,
Lithuania,1,10536,4,Utena,Town,39,Lacalut,Lacalut aktiv,1360,
Lithuania,1,10536,4,Utena,Town,6,Signal,Signal (Junior),1450,children
Lithuania,1,10536,4,Utena,Town,8,Signal,Signal (Junior),1450,children
Lithuania,1,10537,3,Utena,Town,30,Colgate,Colgate Max White,1450,
Lithuania,1,10537,3,Utena,Town,6,Jordan,Jordan 6-12 years,1450,children
Lithuania,1,10537,3,Utena,Town,30,Parodontax,Paradontax fluoride,1400,
Lithuania,1,10538,4,Utena,Town,36,Crest,Crest 3D WHITE,1500,
Lithuania,1,10538,4,Utena,Town,37,Crest,Crest 3D WHITE,1500,
Lithuania,1,10538,4,Utena,Town,9,Himalaya,Himalaya Dental Cream “Salt”,0,
Lithuania,1,10538,4,Utena,Town,11,Himalaya,Himalaya Dental Cream “Salt”,0,
Lithuania,1,10539,5,Utena,Town,39,Ecodenta,Ecodenta exceptional whitening,1448,
Lithuania,1,10539,5,Utena,Town,6,Ecodenta,Ecodenta jautriems dantims,1450,
Lithuania,1,10539,5,Utena,Town,7,Ecodenta,Ecodenta jautriems dantims,1450,
Lithuania,1,10539,5,Utena,Town,4,Ecodenta,Ecodenta KAKE MAKE,498,
Lithuania,1,10539,5,Utena,Town,28,Elgydium,Elgydium Antiplaque,0,
Lithuania,1,10540,3,Utena,Rural area,34,Ecodenta,Ecodenta Briliant whitening,1448,
Lithuania,1,10540,3,Utena,Rural area,3,N/A,N/A,N/A,
Lithuania,1,10540,3,Utena,Rural area,7,N/A,N/A,N/A,
Lithuania,1,10541,4,Utena,Town,13,Forever Bright,Forever Bright,0,
Lithuania,1,10541,4,Utena,Town,19,Forever Bright,Forever Bright,0,
Lithuania,1,10541,4,Utena,Town,47,Forever Bright,Forever Bright,0,
Lithuania,1,10541,4,Utena,Town,48,Forever Bright,Forever Bright,0,
Lithuania,1,10542,4,Utena,Town,4,Elmex,Elmex Kids,500,children
Lithuania,1,10542,4,Utena,Town,10,Gum,GUM Junior,1000,children
Lithuania,1,10542,4,Utena,Town,36,Velym,Velym daily protection,1450,
Lithuania,1,10542,4,Utena,Town,37,Velym,Velym daily protection,1450,
Lithuania,1,10543,4,Utena,Rural area,11,Ecodenta,Ecodenta apsauga nuo karieso,1448,
Lithuania,1,10543,4,Utena,Rural area,13,Ecodenta,Ecodenta apsauga nuo karieso,1448,
Lithuania,1,10543,4,Utena,Rural area,38,Lacalut,Lacalut fluor,1482,
Lithuania,1,10543,4,Utena,Rural area,38,Lacalut,Lacalut fluor,1482,
Lithuania,1,10544,4,Utena,Rural area,7,Colgate,Colgate 6-9 metu,1450,children
Lithuania,1,10544,4,Utena,Rural area,5,Colgate,Colgate Smiles kids 3-5,1000,children
Lithuania,1,10544,4,Utena,Rural area,33,Lacalut,Lacalut aktiv,1360,
Lithuania,1,10544,4,Utena,Rural area,33,Lacalut,Lacalut White,1360,
Lithuania,1,10545,4,Utena,Rural area,9,Colgate,Colgate 6-9 metu,1450,children
Lithuania,1,10545,4,Utena,Rural area,44,Dentalux,Dentalux complex 3,1450,
Lithuania,1,10545,4,Utena,Rural area,42,Effa,,,
Lithuania,1,10545,4,Utena,Rural area,11,Pasta Del Capitano,Pasta del capitano antitartaro,1450,
Lithuania,1,10546,5,Utena,Town,9,Elmex,Elmex Junior,1400,children
Lithuania,1,10546,5,Utena,Town,38,Elmex,Elmex Sensitive ,1400,
Lithuania,1,10546,5,Utena,Town,45,N/A,N/A,N/A,
Lithuania,1,10546,5,Utena,Town,56,N/A,N/A,N/A,
Lithuania,1,10546,5,Utena,Town,83,N/A,N/A,N/A,
Lithuania,1,10547,4,Utena,Rural area,10,Dentagard,Dentagard,1450,
Lithuania,1,10547,4,Utena,Rural area,42,Ecodenta,Ecodenta minty moisturizing,1131,
Lithuania,1,10547,4,Utena,Rural area,47,Ecodenta,Ecodenta minty moisturizing,1131,
Lithuania,1,10547,4,Utena,Rural area,7,Elmex,Elmex Junior,1400,children
Lithuania,1,10548,5,Utena,Town,3,Glister,Glister,950,
Lithuania,1,10548,5,Utena,Town,6,Glister,Glister,950,
Lithuania,1,10548,5,Utena,Town,9,Glister,Glister,950,
Lithuania,1,10548,5,Utena,Town,37,Glister,Glister,950,
Lithuania,1,10548,5,Utena,Town,40,Glister,Glister,950,
Lithuania,1,10549,5,Utena,Town,50,Colgate,Colgate Cavity Protection,1450,
Lithuania,1,10549,5,Utena,Town,22,Colgate,Colgate MAX white expert complete,1450,
Lithuania,1,10549,5,Utena,Town,24,N/A,N/A,N/A,
Lithuania,1,10549,5,Utena,Town,10,Pasta Del Capitano,Pasta del capitano curcuma & propoli,650,
Lithuania,1,10549,5,Utena,Town,44,Sensodyne,Sensodyne repair & protect,1450,
Lithuania,1,10550,4,Utena,Town,8,Colgate,Colgate 6-9 metu,1450,children
Lithuania,1,10550,4,Utena,Town,19,Colgate,Colgate max white expert,1450,
Lithuania,1,10550,4,Utena,Town,38,Lacalut,Lacalut White,1360,
Lithuania,1,10550,4,Utena,Town,38,Sensodyne,Sensodyne repair & protect,1450,
Lithuania,1,10551,2,Utena,Town,29,Apatite,Apatite,0,
Lithuania,1,10551,2,Utena,Town,9,N/A,N/A,N/A,
Lithuania,1,10552,4,Utena,Town,8,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10552,4,Utena,Town,14,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10552,4,Utena,Town,36,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10552,4,Utena,Town,36,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10553,3,Utena,Town,9,15 sekundi,15 sekundi,0,
Lithuania,1,10553,3,Utena,Town,32,15 sekundi,15 sekundi,0,
Lithuania,1,10553,3,Utena,Town,35,15 sekundi,15 sekundi,0,
Lithuania,1,10554,5,Utena,Town,33,Ecodenta,Ecodenta Coconut,0,
Lithuania,1,10554,5,Utena,Town,7,Elmex,Elmex Junior,1400,children
Lithuania,1,10554,5,Utena,Town,4,Elmex,Elmex Kids,500,children
Lithuania,1,10554,5,Utena,Town,0,N/A,N/A,N/A,
Lithuania,1,10554,5,Utena,Town,33,Parodontax,parodontax classic,0,
Lithuania,1,10555,3,Utena,Town,10,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10555,3,Utena,Town,30,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10555,3,Utena,Town,46,Colgate,Colgate Max white (white crystals),1450,
Lithuania,1,10556,4,Utena,Town,5,Dentalux,Dentalux For Kids 0-6,1000,children
Lithuania,1,10556,4,Utena,Town,10,N/A,N/A,N/A,
Lithuania,1,10556,4,Utena,Town,31,Sensodyne,Sensodyne Fluoride,1450,
Lithuania,1,10556,4,Utena,Town,32,Sensodyne,Sensodyne Fluoride,1450,
Lithuania,1,10557,3,Utena,Rural area,35,Dentesan,Dentesan toothpaste,1450,
Lithuania,1,10557,3,Utena,Rural area,10,Dentesan,Dentesan universal toothpaste,1450,
Lithuania,1,10557,3,Utena,Rural area,36,Dentesan,Dentesan universal toothpaste,1450,
Lithuania,1,10558,5,Utena,Town,37,Ecodenta,Ecodenta gaivi balinamoji,1448,
Lithuania,1,10558,5,Utena,Town,39,Ecodenta,Ecodenta gaivi balinamoji,1448,
Lithuania,1,10558,5,Utena,Town,6,Ecodenta,Ecodenta Wild strawberry flavoured,0,
Lithuania,1,10558,5,Utena,Town,8,Ecodenta,Ecodenta Wild strawberry flavoured,0,
Lithuania,1,10558,5,Utena,Town,14,Lebon,Lebon tropical crush,1450,
Lithuania,1,10559,2,Utena,Town,9,Elgydium,Elgydium protection caries,1450,
Lithuania,1,10559,2,Utena,Town,37,Elgydium,Elgydium whitening,0,
Lithuania,1,10560,5,Utena,Rural area,5,Colgate,Colgate minions,1450,children
Lithuania,1,10560,5,Utena,Rural area,32,Colgate,Colgate Smiles Junior,1450,children
Lithuania,1,10560,5,Utena,Rural area,7,Fresh & go original,Fresh & go original,,
Lithuania,1,10560,5,Utena,Rural area,31,Marvis,Marvis cinnamon mint,905,
Lithuania,1,10560,5,Utena,Rural area,2,SilcaPutzi,Silca Putzi,1000,children
Lithuania,1,10561,6,Utena,Town,36,Aquafresh,Aquafresh Whitening,1450,
Lithuania,1,10561,6,Utena,Town,7,Colgate,Colgate 6-9 metu,1450,children
Lithuania,1,10561,6,Utena,Town,4,Dentalux,Dentalux For Kids 0-6,1000,children
Lithuania,1,10561,6,Utena,Town,7,Dentalux,Dentalux for kids 7+,1000,children
Lithuania,1,10561,6,Utena,Town,40,Ecodenta,Ecodenta black orange whitening,0,
Lithuania,1,10561,6,Utena,Town,4,Pasta Del Capitano,"Capitano, baby +3",500,
Lithuania,1,10562,3,Taurage,City,15,Green tea tooth paste,Green tea tooth paste,0,
Lithuania,1,10562,3,Taurage,City,42,Green tea tooth paste,Green tea tooth paste,0,
Lithuania,1,10562,3,Taurage,City,46,Green tea tooth paste,Green tea tooth paste,0,
Lithuania,1,10563,4,Taurage,City,11,Dentalux,Dentalux Complex 5 Whitening plus,1450,
Lithuania,1,10563,4,Taurage,City,14,Dentalux,Dentalux Complex 5 Whitening plus,1450,
